Conf Unmarked,Greedy Variances
293,4.218146163417043
294,4.066418460446168
295,4.312631553727757
296,4.035832471491766
297,4.279251401238676
298,4.061678246272694
299,4.307216772343669
300,4.207942895842749
301,3.9466364273264825
302,4.079776376194868
303,4.347740242125804
304,4.277061430831929
305,4.1386220446789075
306,4.291537919520394
307,3.9112228306924544
308,3.9982028558818183
309,4.080673941084505
310,4.341136383454193
311,4.073425660277517
312,4.007201403599703
313,4.083395536136998
314,4.110627379845072
315,3.91438238618578
316,3.8552852146997996
317,4.088842757048211
318,4.0128256983421124
319,3.518856607453606
320,3.872049704145945
321,3.68216841122782
322,3.6866032802380313
323,4.029157525968357
324,3.9709416538292315
325,3.3708669898491097
326,3.7048127649510265
327,3.4910151306169372
328,3.762713548081955
329,3.730343421532429
330,3.4099592895754935
331,3.4923237246984415
332,3.6691373691392446
333,3.8091855640464205
334,4.387963222769663
335,3.8020563760525947
336,3.8573734301553007
337,3.925171017326858
338,3.5582284891904044
339,3.4915467177221573
340,3.5543381519864616
341,3.1963582369362746
342,3.3980805734786346
343,3.3953130110103125
344,3.6740414313511573
345,3.5851860810994323
346,3.6209326340201726
347,3.3689275988549516
348,3.3395459807635697
349,3.2919099378771057
350,3.3903123334138416
351,3.0901838715506624
352,3.179503263146066
353,3.6193025500295377
354,3.522197804083981
355,3.4871835894376924
356,3.1113240483012796
357,2.865159780875882
358,3.1839373321999975
359,3.1965653464313815
360,3.069752651411186
361,3.024903167740806
362,4.3389305752873035
363,3.016669053696608
364,3.0715132025615546
365,2.8980599618277947
366,3.266360025527541
367,3.015237462410969
368,3.0556331418314104
369,2.8567484592342027
370,3.101632576210817
371,3.565981536903073
372,2.966876815574264
373,3.038470719558723
374,3.11670359119217
375,2.9276461039260613
376,3.088994400248466
377,3.35008923905285
378,3.0184154004600474
379,2.878664951990192
380,2.9057905601701988
381,3.1371963271141925
382,2.7170387106682106
383,2.834319169596234
384,3.3116836115167554
385,2.568564652823991
386,2.707344551686924
387,2.6072357447068084
388,2.8281659064429387
389,2.7436292102265885
390,2.591761195197738
391,2.785111363139396
392,2.715186303230072
393,2.7166412491569987
394,2.947340591654041
395,2.874179829677829
396,2.609795157853872
397,2.4720152898978065
398,2.6087917751913383
399,2.2209120354652447
400,2.2742745226732675
401,2.191612124200405
402,2.161286521703469
403,2.4012580640076804
404,2.551626541649805
405,2.2479197026469246
406,2.245427016683775
407,2.095189762057844
408,2.0256074114251046
409,2.218490370102669
410,1.4360830883417977
411,1.6723713886016631
412,1.531406834801252
413,1.2294182306751624
414,1.2021591856907063
