Conf Unmarked,Greedy Variances
238,5.590527783514587
239,5.606348312555358
240,5.815465721331437
241,5.2533016269189625
242,5.456841183048367
243,5.755589126400397
244,5.779943324653483
245,5.450653471799969
246,5.475048135252633
247,5.182524445353672
248,5.016659112762846
249,5.457981983262272
250,5.955461565877251
251,5.544046827239998
252,5.342859491380781
253,5.1425070883579584
254,5.247130841283774
255,5.303476484351977
256,5.554447967430451
257,5.2869411463498555
258,5.167503501683313
259,5.30585120768074
260,5.081853497713429
261,5.461144505017021
262,5.325359082052277
263,4.987820257175215
264,5.147078648617739
265,6.0601923130551
266,4.8154123945999645
267,4.989410913445055
268,4.900827579298703
269,4.793223967227069
270,4.976532377795351
271,4.966509647025296
272,4.700084760534589
273,5.022155284287013
274,5.040170988277351
275,4.945761457460434
276,4.818643727968905
277,5.008831700786526
278,4.956076424969011
279,4.7914204505672835
280,4.545564569615262
281,5.138284266783593
282,5.838887847640944
283,4.954253668082381
284,4.805329749414578
285,4.529987429465021
286,4.639025659592012
287,4.403580525492515
288,4.4370591020721015
289,4.940509548147416
290,4.465524897418403
291,4.450078406935001
292,4.761813050247795
293,4.629655870228494
294,4.398624785089084
295,4.578331592218055
296,4.547897041469099
297,5.02210029197362
298,4.882311648072242
299,4.414309778626966
300,4.623380441625977
301,4.305318327396009
302,4.349953420597324
303,4.663458153251727
304,4.6648412858885555
305,4.545932991857716
306,4.565201196170245
307,4.2822864789655375
308,4.159937303296244
309,4.428662023092354
310,3.785387114280319
311,4.147989769619799
312,4.251276234144776
313,4.174001274260209
314,4.410229650604114
315,3.788761269977874
316,4.342168887908224
317,4.171424831749182
318,4.275654979559302
319,4.06617564588292
320,3.7391106282472175
321,3.867734114880048
322,3.9294404450203437
323,4.457063090318952
324,3.8379860272934088
325,3.76345553741981
326,4.867538425732176
327,3.7699406093366714
328,3.7904572303527226
329,4.1936857450936245
330,3.911678303503749
331,4.167032296625876
332,3.631076918707337
333,5.259439819329805
334,3.7343161950359036
335,3.810695968970592
336,4.082478126611075
337,3.598402144257599
338,5.126333544141353
339,5.5536312467814
340,5.453985788806513
341,4.514961973304745
342,4.566836007058354
343,4.186358023889683
344,3.9500509964580193
345,4.134979731107634
346,3.755686974390459
347,4.230528382103249
348,3.8296631014490297
349,3.414547995665313
350,3.8477859216809773
351,4.147260481918274
352,3.758893960851359
353,3.6573774452801864
354,3.4947522837933502
355,3.6980745759569356
356,3.169517960193041
357,3.057275735665754
358,3.083336046698566
359,3.002523649112437
360,3.0989533079361276
361,3.0399351651247954
362,3.48524755839315
363,3.018936473645943
364,3.1695776415119816
365,2.9487798375800587
366,2.993168885675279
367,3.3886029426245856
368,3.2427713282179202
369,3.0590250624982103
370,3.119135107138259
371,3.0265115975644146
372,2.8030057365206513
373,3.4478675001744126
374,2.8201692624177745
375,3.0597887907580628
376,3.6303815766216503
377,4.062575339501016
378,3.7362879139842735
379,3.255644236090678
380,3.2585772840337186
381,3.3207981934889603
382,3.9470939773392795
383,2.766021981946419
384,3.060820783092854
385,2.028547290684695
386,1.7616288799587831
387,1.668780910857475
388,1.6230616619994656
389,1.4368665874874944
390,1.8997312450124784
391,2.48424054251351
392,2.287055580859571
393,2.2919955249041615
394,2.1802099433005675
395,2.781027322388254
396,2.72199974773508
397,2.894138540146329
398,2.742053875231557
399,2.728815615855194
400,2.438182643551787
401,2.228935375674683
402,2.3569502579877235
403,2.290323866652016
404,2.6303204094699564
405,2.2460522606390425
406,2.0226292550368146
